Date,Close,Open,High,Low,Volume,NATR_3,RSI_3,ADX_3,DMP_3,DMN_3,CCI_3_0.015,ROC_3,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_3,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,tema_2,tema_8,tema_100
2013-11-27,100000.0,101389.0,101389.0,100000.0,325380.0,1.8096510004019164,93.8213158709111,60.77491441724419,52.52020765290423,2.9017879933704567,89.48684908663753,2.1273119070232953,73.58204790566379,67.39827259251113,-33.333333333333336,982410.0,433.7926067481312,259.320803389635,174.4718033584962,97341.79543305126,99305.66666666667,101269.53790028208,3.9552047723669608,0.6767766952966379,100078.07005661918,99767.96533190252,97749.96
2013-11-28,98611.0,100000.0,100000.0,98611.0,386320.0,1.621853038911438,40.49780427506598,43.55944656134799,37.29284139532866,31.053809915144214,-63.625654450263184,0.7087635446347417,70.24103408077899,70.804270127886,-66.66666666666667,596090.0,419.75155867605645,196.2238042540482,223.52775442200826,98227.43824124256,99537.0,100846.56175875744,2.6313064664545607,0.14644660940671325,98688.86507235744,99365.41651567147,97800.10468789219
2013-11-29,98611.0,98611.0,99305.0,97222.0,425480.0,1.8670967235911602,40.497804275065974,40.14242609976828,22.571711737969277,45.11809243828999,-80.00575926281428,-1.389,58.333333333333336,67.38547177325869,-66.66666666666667,596090.0,403.9672439908027,144.35159165503552,259.61565233576715,97764.43824124256,99074.0,100383.56175875744,2.643603283924012,0.32322330470335664,98557.10381418777,99086.96070943614,97848.27668663129
2013-12-02,97917.0,98611.0,98611.0,97917.0,240640.0,1.2945467845728929,24.709823069186463,37.864412458715144,18.852534555734838,37.683911909563776,-71.38448878831387,-2.083,45.83633309335253,58.136900169154956,-74.98200143988481,355450.0,331.63517699818476,57.61561972993405,274.0195572682507,97725.35719180881,98379.66666666667,99033.97614152453,1.3301721728226876,0.14644660940667215,97917.18842179529,98529.34187292198,97854.12416250123
2013-12-03,98611.0,97917.0,99305.0,97917.0,343740.0,1.34649348198996,52.49146950600281,27.656974487231796,29.156021810433064,25.21818795644997,100.00000000000314,0.0,43.45342148394432,49.20769597021006,-33.31733077292367,699190.0,326.54725924615923,42.02216158232682,284.5250976638324,97725.35719180881,98379.66666666667,99033.97614152453,1.3301721728226876,0.6767766952966584,98554.92659752368,98551.37911129162,97900.13351262952
2013-12-04,97917.0,98611.0,98611.0,97917.0,236780.0,1.0324002407779649,33.78935191551248,20.852015839576236,23.36036764817031,20.20529912872163,-50.00000000000354,-0.7037754408737362,36.311543955315095,41.86709951087064,-100.0,462410.0,263.47783924959367,-16.837806731391026,280.3156459809847,97494.02385847547,98148.33333333333,98802.64280819119,1.3333073576209997,0.32322330470334165,97961.68245004333,98196.66953877617,97903.8900979639
2013-12-05,98611.0,97222.0,98611.0,97222.0,268720.0,1.216849714414497,56.85009007835179,26.024704283095655,14.62974790920089,31.35411684573648,-50.054015124232826,0.7087635446347417,34.919655306407,38.22820691522213,-33.31733077292367,731130.0,266.4237029075448,-11.113554458751935,277.5372573662967,97725.35719180881,98379.66666666667,99033.97614152453,1.3301721728226876,0.6767766952966584,98571.56574797232,98353.7456565593,97947.87817737277
2013-12-06,97917.0,98611.0,98611.0,97917.0,57370.0,0.9671189231090004,37.34142620307854,29.473163245441935,11.428593235407963,24.493480674401294,50.00000000491127,-0.7037754408737362,26.195455484729706,32.475551582150594,-49.96400287976962,673760.0,210.3337248286698,-53.762826030101564,264.09655085877137,97494.02385847547,98148.33333333333,98802.64280819119,1.3333073576209997,0.32322330470334165,97963.40962008835,98087.26830888817,97949.68103294952
2013-12-09,96528.0,97222.0,97917.0,96528.0,442150.0,1.2099980502758994,18.392788757785908,45.48397418862607,6.897546841072661,54.4292334912133,-100.00000000000094,-1.4185483623885535,16.670666346692265,25.92859237927632,-100.0,231610.0,53.18820097965363,-168.72667990329418,221.9148808829478,95953.3022840864,97685.33333333333,99417.36438258026,3.546143500041485,0.1659028330246948,96563.54260965476,97197.68661397956,97870.47250237546
2013-12-10,97222.0,96528.0,97222.0,95833.0,168800.0,1.3150248492986771,40.87753916797527,58.607446456239465,4.325297826826263,52.790897690821,-63.66492146596997,-1.4085649673971463,13.892888568914486,18.919670133445482,-50.0,400410.0,-15.175821420358261,-189.67256184264488,174.49674042228662,96088.21948445303,97222.33333333333,98356.44718221363,2.3330315370891404,0.4998530423847405,97137.72331955023,97047.4865815089,97834.74801059374
2013-12-11,97917.0,97222.0,97917.0,96528.0,265120.0,1.3621196824786095,58.18429172917378,47.09159458526674,20.722681393629813,33.85369892437851,100.00000000000001,0.0,20.836333093352533,17.133296002986423,0.0,665530.0,-13.122838156312355,-150.09566286287918,136.97282470656683,96088.21948445303,97222.33333333333,98356.44718221363,2.3330315370891404,0.8062596702052934,97899.70576892783,97354.15406694147,97840.87572497726
2013-12-12,97222.0,97222.0,97917.0,97222.0,93760.0,1.0433578456998311,40.431285906845964,39.41436000461827,16.326914715055725,26.672535500034797,49.964020148715676,0.7189623736118017,29.169666426685865,21.29962936298429,-33.34932821497121,571770.0,-66.80642291347613,-163.02339809603436,96.21697518255823,96798.41438276724,97453.66666666667,98108.9189505661,1.3447462908515848,0.3232233047033323,97285.63290721309,97194.97095902082,97806.26861918467
2013-12-13,97222.0,97917.0,97917.0,96528.0,84850.0,1.2360234127801784,40.431285906845964,45.052542933767654,9.980310320931753,35.726403410639335,-100.00000000000472,0.0,29.169666426685865,26.391888648908083,-50.03599712023038,571770.0,-108.1048847840284,-163.4574879732693,55.35260318924091,96798.41438276724,97453.66666666667,98108.9189505661,1.3447462908515848,0.3232233047033323,97211.05407014643,97117.27526500466,97773.00280168306
2013-12-16,96528.0,96528.0,97222.0,96528.0,64080.0,0.9819361648294511,23.987353953211958,48.81133155320058,7.728703987378246,27.66635381220429,-100.00000000000001,-1.4185483623885535,20.836333093352533,26.391888648908083,-100.0,507690.0,-194.5910884172772,-199.9549532852145,5.363864867937288,96336.35719180881,96990.66666666667,97644.97614152453,1.349221522740041,0.14644660940667215,96546.64701844311,96721.40671049281,97700.61777589456
2013-12-17,96528.0,97222.0,97222.0,95833.0,117300.0,1.2104484404455562,23.987353953211958,58.437541970175936,4.607818580501125,36.6993163206762,-80.01727613014509,-0.7138302030404641,18.06255499560035,22.68951817187958,-66.65067178502879,507690.0,-260.13337230750767,-212.39778974035596,-47.7355825671517,96105.02385847547,96759.33333333333,97413.64280819119,1.3524472571628414,0.32322330470334165,96501.24502866145,96503.55648544763,97631.07777002455
2013-12-18,95833.0,96528.0,96528.0,95833.0,180690.0,0.9722233836952231,12.516732607220948,64.85501558149284,3.536121315126283,28.163703154734765,-100.00000000000189,-1.4286889798605253,9.729221662267017,16.209369917073293,-100.0,327000.0,-363.9612770954991,-252.9805556226779,-110.98072147282119,95641.0810494339,96296.33333333333,96951.58561723276,1.3609080662111062,0.14644660940667578,95851.06839548213,96029.22897072832,97523.81429810601
2013-12-19,96528.0,96528.0,96528.0,95833.0,105680.0,0.8426108669487834,49.05742403384963,69.13333132237078,2.6215366057681453,20.879424712692092,0.047984644906646626,0.0,12.231982270911415,13.34125297625959,-49.96400287976962,432680.0,-385.71862384282576,-219.79032189600366,-165.9283019468221,95641.0810494339,96296.33333333333,96951.58561723276,1.3609080662111062,0.6767766952966676,96478.45512735215,96140.21913670884,97461.27880297744
2013-12-20,96528.0,96528.0,96528.0,95833.0,108820.0,0.7813046046993214,49.05742403384962,71.9855418162894,1.8887682419366483,15.04323617700721,49.99999999999999,0.0,13.344854070660523,11.768686001279647,0.0,432680.0,-398.36932429908484,-185.95281788181018,-212.41650641727466,95641.0810494339,96296.33333333333,96951.58561723276,1.3609080662111062,0.6767766952966676,96548.66362621593,96236.56611491999,97401.26360761859
